"Message ID";"Date";"Author";"Type";"Category";"Subject";"N Run";"Shift leader";"Trigger";"DAQ status";"Mag. field";"Beam"
236;Tue  20 Dec 2016 15:18:06 +0300;"shift";"Other";"General";"New run";"904";"Spaskov";"Min bias: beam trigger + BarelDet (>=1)";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
237;Tue  20 Dec 2016 16:31:59 +0300;"shift";"Other";"General";"New run";"905";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
238;Tue  20 Dec 2016 17:13:44 +0300;"shift";"Other";"General";"New run";"906";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
239;Tue  20 Dec 2016 17:56:50 +0300;"shift";"Other";"General";"New run";"907";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
240;Tue  20 Dec 2016 18:53:21 +0300;"shift";"Other";"General";"New run";"910";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
241;Tue  20 Dec 2016 19:47:28 +0300;"shift";"Other";"General";"New run";"911";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ";"1600A (99.2mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
242;Wed  21 Dec 2016 00:38:08 +0300;"shift";"Other";;"Test RUN";"912";"Afanasiev. S";"BD>=1";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
243;Wed  21 Dec 2016 00:56:52 +0300;"shift";"Other";;"Normal RUN ";"913";"Afanasiev. S";"BD=1";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
244;Wed  21 Dec 2016 03:22:36 +0300;"shift";"Other";"General";"New Trigger ";"915";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
245;Wed  21 Dec 2016 04:05:39 +0300;"shift";"Other";"General";"Error RUN 915";"915";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
246;Wed  21 Dec 2016 04:10:35 +0300;"shift";"Other";"General";"New RUN after recovery DAQ";"918";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
247;Wed  21 Dec 2016 04:52:32 +0300;"shift";"Other";"General";"ADC STS Error";"918";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
248;Wed  21 Dec 2016 04:58:05 +0300;"shift";"Other";"General";"Restart RUN without STS";"919";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
249;Wed  21 Dec 2016 07:46:04 +0300;"shift";"Other";"General";"Stop Run bean error";"919";"Afanasiev. S";"BD=2+FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.6mV)";"d 4Gev/nucl C2H4 (Polyethylene)"
250;Wed  21 Dec 2016 10:45:26 +0300;"shift";"Other";"General";;"924";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
251;Wed  21 Dec 2016 11:10:53 +0300;"shift";"Other";"General";;"924";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
252;Wed  21 Dec 2016 11:54:46 +0300;"shift";"Other";"General";;"925";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
253;Wed  21 Dec 2016 13:20:39 +0300;"shift";"Other";"General";;"926";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
254;Wed  21 Dec 2016 13:22:12 +0300;"shift";"Other";"General";;"926";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
255;Wed  21 Dec 2016 14:10:18 +0300;"shift";"Other";"General";;"928";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ";"1600A (99.4mV)";"d 4Gev/nucl CH2 (Polyethylene)"
256;Wed  21 Dec 2016 15:06:01 +0300;"shift";"Other";"General";;"929";"Piyadin S.M.";"Only BC1";"All detectors in DAQ";"SP-41=0A, SP-57 = 250A, VKM2=0A";"d 4Gev/nucl CH2 (Polyethylene)"
257;Wed  21 Dec 2016 15:11:58 +0300;"shift";"Other";"General";;"930";"Piyadin S.M.";"Only BC1";"All detectors in DAQ";"SP-41=0A, SP-57 = 500A, VKM2=0A";"d 4Gev/nucl CH2 (Polyethylene)"
258;Wed  21 Dec 2016 16:20:44 +0300;"shift";"Other";"General";;"931";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ";"1600A (99.6mV)";"d 4Gev/nucl C (18mm)"
259;Wed  21 Dec 2016 16:24:05 +0300;"shift";"Other";"General";;"932";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.6mV)";"d 4Gev/nucl C (18mm)"
260;Wed  21 Dec 2016 16:54:29 +0300;"shift";"Other";"General";;"932";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.6mV)";"d 4Gev/nucl C (18mm)"
261;Wed  21 Dec 2016 16:57:19 +0300;"shift";"Other";"General";;"933";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.6mV)";"d 4Gev/nucl C (18mm)"
262;Wed  21 Dec 2016 18:13:40 +0300;"shift";"Other";"General";;"934";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (98.6mV)";"d 4Gev/nucl CH2 (Polyethylene)"
263;Wed  21 Dec 2016 20:34:16 +0300;"shift";"Other";"General";;"934";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A(98.7mV)";"d 4Gev/nucl CH2 (Polyethylene)"
264;Wed  21 Dec 2016 21:23:33 +0300;"shift";"Other";"General";"No beam";"943";"Oleg Gavrishchuk";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
265;Wed  21 Dec 2016 22:59:34 +0300;"shift";"Other";"General";"61k";"944";"Oleg Gavrishchuk";"Min bias: beam trigger + BarelDet (>=1)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
266;Wed  21 Dec 2016 23:49:46 +0300;"shift";"Other";"General";;"947";"Oleg Gavrishchuk";"Min bias: beam trigger + BarelDet (>=1)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
267;Thu  22 Dec 2016 01:35:33 +0300;"shift";"Other";"General";;"948";"Oleg Gavrishchuk";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
268;Thu  22 Dec 2016 01:45:08 +0300;"shift";"Other";"General";;"950";"Oleg Gavrishchuk";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
269;Thu  22 Dec 2016 02:56:07 +0300;"shift";"Other";"General";;"957";"Oleg Gavrishchuk";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
270;Thu  22 Dec 2016 05:05:54 +0300;"shift";"Other";"General";;"962";"Oleg Gavrishchuk";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
271;Thu  22 Dec 2016 07:02:57 +0300;"shift";"Other";"General";;"974";"Oleg Gavrishchuk";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4Gev/nucl C (18mm)"
272;Thu  22 Dec 2016 09:11:14 +0300;"shift";"Other";"General";;"975";"Piyadin S.M.";"FD + beam trigger";"All detectors in DAQ ( Sillicon off)";"1600A(98.7mV)";"d 4Gev/nucl C (18mm)"
273;Thu  22 Dec 2016 09:36:01 +0300;"shift";"Other";"General";"New RUN 976";"976";"Afanasiev. S";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (98.5mV)";"d 4Gev/nucl C (18mm)"
274;Thu  22 Dec 2016 11:26:34 +0300;"shift";"Other";"General";"Resigne";"None";"Afanasiev. S";"None";"None";"None";"None"
275;Thu  22 Dec 2016 20:55:08 +0300;"shift";"Other";"General";"test run";"978";"Afanasiev. S";"Only BC1";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl C2H4 (Polyethylene)"
276;Thu  22 Dec 2016 21:24:10 +0300;"shift";"Other";"General";"New run";"979";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl without target"
277;Thu  22 Dec 2016 21:31:11 +0300;"shift";"Other";"General";"New run";"980";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl without target"
278;Thu  22 Dec 2016 21:51:34 +0300;"shift";"Other";"General";"New run";"982";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl without target"
279;Thu  22 Dec 2016 21:59:54 +0300;"shift";"Other";"General";"New run";"983";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl without target"
280;Thu  22 Dec 2016 22:06:22 +0300;"shift";"Other";"General";"New run";"984";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"0A";"d 4.6 Gev/nucl without target"
281;Thu  22 Dec 2016 22:18:03 +0300;"shift";"Other";"General";"New run";"985";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"1600A (99.9mV)";"d 4.6 Gev/nucl without target"
282;Thu  22 Dec 2016 22:53:05 +0300;"shift";"Other";"General";"New run";"987";"Spaskov";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
283;Fri  23 Dec 2016 00:40:37 +0300;"shift";"Other";"General";"New run";"990";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
284;Fri  23 Dec 2016 01:04:23 +0300;"shift";"Other";"General";"New run";"991";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
285;Fri  23 Dec 2016 01:58:32 +0300;"shift";"Other";"General";"New run";"992";"Spaskov";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
286;Fri  23 Dec 2016 04:12:09 +0300;"shift";"Other";"General";"New run";"993";"Spaskov";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
287;Fri  23 Dec 2016 05:58:21 +0300;"shift";"Other";"General";"New run";"996";"Spaskov";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon, ZDC off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
288;Fri  23 Dec 2016 07:31:12 +0300;"shift";"Other";"General";"New run";"997";"Spaskov";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
289;Fri  23 Dec 2016 08:09:10 +0300;"shift";"Other";"General";"New run";"998";"Spaskov";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (99.2mV)";"d 4.6 Gev/nucl, targ. C"
290;Fri  23 Dec 2016 09:24:09 +0300;"shift";"Other";"General";;"999";"Piyadin S.M.";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (98.9mV)";"d 4.6 Gev/nucl, targ. C"
291;Fri  23 Dec 2016 10:28:44 +0300;"shift";"Other";"General";;"1000";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (98.9mV)";"d 4.6 Gev/nucl, targ. C"
292;Fri  23 Dec 2016 10:50:58 +0300;"shift";"Other";"General";;"1001";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2)";"All detectors in DAQ ( Sillicon off)";"1600A (98.9mV)";"d 4.6 Gev/nucl, targ. C"
293;Fri  23 Dec 2016 11:34:11 +0300;"shift";"Other";"General";;"1002";"Piyadin S.M.";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A (98.9mV) SP-57 = 0A, VKM2=150A";"d 4.6 Gev/nucl, targ. C"
294;Fri  23 Dec 2016 11:39:18 +0300;"shift";"Other";"General";;"1003";"Piyadin S.M.";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A(98.9mV) SP-57 = 30A, VKM2 = 100A";"d 4.6 Gev/nucl, targ. C"
295;Fri  23 Dec 2016 11:46:29 +0300;"shift";"Other";"General";;"1004";"Piyadin S.M.";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A(98.9mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
296;Fri  23 Dec 2016 12:19:16 +0300;"shift";"Other";"General";;"1005";"Piyadin S.M.";"Min bias: beam trigger + FD";"All detectors in DAQ ( Sillicon off)";"1600A(98.9mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
297;Fri  23 Dec 2016 13:38:18 +0300;"shift";"Other";"General";;"1007";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
298;Fri  23 Dec 2016 13:56:26 +0300;"shift";"Other";"General";;"1008";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
299;Fri  23 Dec 2016 13:59:40 +0300;"shift";"Other";"General";;"1009";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
300;Fri  23 Dec 2016 15:09:59 +0300;"shift";"Other";"General";;"1010";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
301;Fri  23 Dec 2016 15:43:33 +0300;"shift";"Other";"General";;"1011";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.6mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
302;Fri  23 Dec 2016 15:59:38 +0300;"shift";"Other";"General";;"1012";"Piyadin S.M.";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
303;Fri  23 Dec 2016 16:47:56 +0300;"shift";"Other";"General";;"1014";"Maksymchuk";"Min bias: beam trigger + BarelDet (>=1) + FD";"All detectors in DAQ ( Sillicon off)";"1600A(99.4mV) SP-57 = 0A, VKM2 = 50A";"d 4.6 Gev/nucl, targ. C"
304;Tue  07 Mar 2017 10:15:20 +0300;"shift";"Other";"General";"new seanse 54";"None";"Yurevich";"None";"test";"0A";
305;Tue  07 Mar 2017 16:42:51 +0300;"shift";"Other";"General";"test run";"1170";"Yurevich";"Beam trigger: T0+BC1+BC2+Veto";"TOF400";"0A";"C 3.5Gev/nucl  (Empty)"
306;Tue  07 Mar 2017 18:17:08 +0300;"shift";"Other";"General";"new run";"1177";"Yurevich";"Only BC1";"all (ZDC,ECAL,Si - OFF)";"0A";"C 3.5Gev/nucl  (Empty)"
307;Tue  07 Mar 2017 20:00:51 +0300;"shift";"Other";"General";"Beam trigger BC1,BC2";"1178";"Yurevich";"BC1+BC2";"ZDC,Sil off";"0A";"C 3.5 GeV"
308;Tue  07 Mar 2017 20:50:21 +0300;"shift";"Other";"Other";;"1188";"Yurevich";"FD + beam trigger";"ZDC Si Off";"0A";
309;Tue  07 Mar 2017 20:52:17 +0300;"shift";"Other";"General";;"1189";"Yurevich";"FD + beam trigger";"ZDC Si Off";"0A";"C"
310;Tue  07 Mar 2017 20:54:33 +0300;"shift";"Other";"General";;"1190";"Yurevich";"beam trigger + Veto Off";"ZDC Si Off";"0A";"C"
311;Tue  07 Mar 2017 21:42:58 +0300;"V. Babkin";"Shift started";"General";"New Run";"1194";"V. Babkin";"Beam trigger: T0+BC1+BC2+Veto";"All det-s On";"0A (SP-57)";"C 3.5 GeV"
312;Tue  07 Mar 2017 21:45:32 +0300;"V. Babkin";"Other";"General";"New Run";"1200";"V. Babkin";"Only BC1";"All det-s On";"0A (SP-57 = +250A)";"C 3.5 GeV"
313;Tue  07 Mar 2017 22:15:49 +0300;"V. Babkin";"Problem report";"General";"Si problem";"1200";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone))";"SP-41=0A, SP-57 = 250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
314;Tue  07 Mar 2017 22:27:19 +0300;"V. Babkin";"Other";"General";"New run";"1201";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone), ECal off)";"SP-41=0A, SP-57 = +250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
315;Tue  07 Mar 2017 22:40:20 +0300;"V. Babkin";"Other";"General";"No beam. Stop Run.";"1201";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone), ECal off)";"SP-41=0A, SP-57 = +250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
316;Tue  07 Mar 2017 23:31:49 +0300;"V. Babkin";"Other";"General";"New run";"1203";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone))";"SP-41=0A, SP-57 = +250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
317;Wed  08 Mar 2017 00:31:05 +0300;"V. Babkin";"Other";"General";"New run";"1205";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone))";"SP-41=0A, SP-57 = +500A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
318;Wed  08 Mar 2017 01:50:23 +0300;"V. Babkin";"Other";"General";"Stop Run, 97k events";"1205";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone))";"SP-41=0A, SP-57 = +500A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
319;Wed  08 Mar 2017 02:02:46 +0300;"V. Babkin";"Other";"General";"New run";"1206";"V. Babkin";"Only BC1";"All detectors in DAQ (ZDC off (stand alone))";"SP-41=0A, SP-57 = +500A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
320;Wed  08 Mar 2017 04:10:52 +0300;"V. Babkin";"Problem report";"Hardware";"Magnet problem";"None";"V. Babkin";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ (ZDC off (stand alone))";"900A(56.4mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Empty)"
321;Wed  08 Mar 2017 04:13:12 +0300;"V. Babkin";"Other";"General";"New run";"1208";"V. Babkin";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ (ZDC off (stand alone))";"900A(55.1mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Empty)"
322;Wed  08 Mar 2017 04:19:48 +0300;"V. Babkin";"Other";"General";"New run";"1209";"V. Babkin";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ (ZDC off (stand alone))";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Empty)"
323;Wed  08 Mar 2017 04:55:16 +0300;"V. Babkin";"Other";"General";"New run";"1216";"V. Babkin";"Beam trigger: T0+BC1+BC2+Veto";"All detectors in DAQ (ZDC off (stand alone))";"1500A(93.9mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Empty)"
324;Wed  08 Mar 2017 06:35:29 +0300;"V. Babkin";"Other";"General";"Target changed. New Run.";"1219";"V. Babkin";"Min bias: beam trigger + BarelDet (>=1) + FD (Veto off))";"All detectors in DAQ (ZDC off (stand alone))";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
325;Wed  08 Mar 2017 06:36:41 +0300;"V. Babkin";"Other";"General";"New run";"1220";"V. Babkin";"Min bias: beam trigger + BarelDet (>=1) + FD (Veto off))";"All detectors in DAQ (ZDC off (stand alone))";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
326;Wed  08 Mar 2017 09:22:27 +0300;"P.Batyuk";"Other";"General";"New run";"1217";"V. Babkin";"T0+BC1+BC2+Veto";"All detectors in DAQ (ZDC off (stand alone))";"1800A(108.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Empty)"
327;Wed  08 Mar 2017 09:48:49 +0300;"P.Batyuk";"Other";"General";"New run";"1221";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ (ZDC off (stand alone))";"1200A(77.85mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
328;Wed  08 Mar 2017 11:33:21 +0300;"P.Batyuk";"Other";"General";"New run";"1222";"D. Dryablov";"Min bias: FD + beam trigger";"All detectors in DAQ (ZDC off (stand alone))";"1200A(77.64mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
329;Wed  08 Mar 2017 12:16:20 +0300;"P.Batyuk";"Other";"General";"New run";"1223";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(77.69mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
330;Wed  08 Mar 2017 13:07:54 +0300;"P.Batyuk";"Other";"General";"New run";"1227";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(77.59mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
331;Wed  08 Mar 2017 14:28:25 +0300;"P.Batyuk";"Other";"General";"New run";"1228";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(77.62mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
332;Wed  08 Mar 2017 15:28:06 +0300;"P.Batyuk";"Other";"Other";"New run";"1229";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(77.67mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
333;Wed  08 Mar 2017 15:52:48 +0300;"P.Batyuk";"Other";"General";"New run";"1230";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(77.60mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target C12 - 9mm)"
334;Wed  08 Mar 2017 16:35:45 +0300;"P.Batyuk";"Other";"General";"New run";"1231";"D. Dryablov";"Only BC1";"All detectors in DAQ";"SP-41=0A, SP-57 = -250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
335;Wed  08 Mar 2017 16:39:26 +0300;"P.Batyuk";"Other";"General";"New run";"1232";"D. Dryablov";"Only BC1";"All detectors in DAQ";"SP-41=0A, SP-57 = -250A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
336;Wed  08 Mar 2017 16:54:26 +0300;"P.Batyuk";"Other";"General";"New run";"1233";"D. Dryablov";"Only BC1";"All detectors in DAQ";"SP-41=0A, SP-57 = -500A, VKM2=0A";"C 3.5Gev/nucl  (Empty)"
337;Wed  08 Mar 2017 17:46:02 +0300;"P. Batyuk";"Other";"General";"New run";"1236";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ (ZDC off)";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
338;Wed  08 Mar 2017 17:55:51 +0300;"P.Batyuk";"Other";"General";"Test RUN, empty";"1237";"D. Dryablov";"None";;;
339;Wed  08 Mar 2017 18:14:53 +0300;"P.Batyuk";"Other";"General";"New run";"1238";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ (ZDC off)";"1200A(76.60mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
340;Wed  08 Mar 2017 19:07:10 +0300;"P.Batyuk";"Other";"General";"New run";"1240";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.6mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
341;Wed  08 Mar 2017 19:18:53 +0300;"P.Batyuk";"Other";"General";"New run";"1241";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(75.3mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
342;Wed  08 Mar 2017 19:23:29 +0300;"P.Batyuk";"Other";"General";"New run";"1242";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.6mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
343;Wed  08 Mar 2017 20:17:52 +0300;"P.Batyuk";"Other";"General";"New run";"1243";"D. Dryablov";"Min bias: beam trigger + BarelDet (>=2) + FD";"All detectors in DAQ";"1200A(76.54mV) SP-57 = 0A, VKM2 = 0A";"C 3.5Gev/nucl  (Target Al - 12mm)"
