54600	10837.8
54700	10855.9
54800	10874
54900	10892
55000	10910.1
55100	10928.1
55200	10946.2
55300	10964.2
55400	10982.3
55500	11000.3
55600	11018.3
55700	11036.4
55800	11054.4
55900	11072.4
56000	11090.5
56100	11108.5
56200	11126.5
56300	11144.5
56400	11162.6
56500	11180.6
56600	11198.6
56700	11216.6
56800	11234.6
56900	11252.6
57000	11270.6
57100	11288.6
57200	11306.6
57300	11324.6
57400	11342.6
57500	11360.6
57600	11378.6
57700	11396.6
57800	11414.5
57900	11432.5
58000	11450.5
58100	11468.5
58200	11486.4
58300	11504.4
58400	11522.4
58500	11540.3
58600	11558.3
58700	11576.3
58800	11594.2
58900	11612.2
59000	11630.1
59100	11648.1
59200	11666
59300	11684
59400	11701.9
59500	11719.9
59600	11737.8
59700	11755.7
59800	11773.7
59900	11791.6
60000	11809.5
60100	11827.4
60200	11845.4
60300	11863.3
60400	11881.2
60500	11899.1
60600	11917
60700	11934.9
60800	11952.8
60900	11970.8
61000	11988.7
61100	12006.6
61200	12024.5
61300	12042.4
61400	12060.2
61500	12078.1
61600	12096
61700	12113.9
61800	12131.8
61900	12149.7
62000	12167.6
62100	12185.4
62200	12203.3
62300	12221.2
62400	12239.1
62500	12256.9
62600	12274.8
62700	12292.7
62800	12310.5
62900	12328.4
63000	12346.2
63100	12364.1
63200	12381.9
63300	12399.8
63400	12417.6
63500	12435.5
63600	12453.3
63700	12471.2
63800	12489
63900	12506.8
64000	12524.7
64100	12542.5
64200	12560.3
64300	12578.2
64400	12596
64500	12613.8
64600	12631.6
64700	12649.4
64800	12667.3
64900	12685.1
65000	12702.9
65100	12720.7
65200	12738.5
65300	12756.3
65400	12774.1
65500	12791.9
65600	12809.7
65700	12827.5
65800	12845.3
65900	12863.1
66000	12880.9
66100	12898.7
66200	12916.5
66300	12934.2
66400	12952
66500	12969.8
66600	12987.6
66700	13005.3
66800	13023.1
66900	13040.9
67000	13058.7
67100	13076.4
67200	13094.2
67300	13111.9
67400	13129.7
67500	13147.5
67600	13165.2
67700	13183
67800	13200.7
